SMILES,tg,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0v,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,SMR_VSA10,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA2,VSA_EState2,VSA_EState4,VSA_EState6,VSA_EState8,FractionCSP3,HeavyAtomCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,RingCount,MolMR,fr_NH0,fr_amide,fr_aniline,fr_benzene,fr_bicyclic,fr_imide,num_CH3,num_CH2,num_CH,num_C,num_OH,num_COC,num_OC,num_N,num_Hal,num_double_bonds
*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,-22.5,1.025471679,304.386,280.194,120,,,,,1.045454545,1.636363636,2.272727273,,,,,,3.856942668,1451.288942,10.63299316,5.270620726,3.029039102,3.029039102,1.665508066,1.665508066,0.883785069,0.883785069,-1.84,3.473361107,11.93861058,57.85923969,35.29657781,0.0,0.0,24.16967483,6.875840478,0.0,111.6534133,0.0,25.08910007,-2.430744237,-4.801441512,-7.496045247,0.555555556,22,0,0,1,1,1,83.883,0,0,0,1,0,0,0,10,0,8,0,1,2,0,0,2
*CCCOC(=O)c1ccc(C(=O)O*)cc1,52.0,0.670757787,206.197,196.117,78,,,,,1.4,2.0,2.533333333,,,,,,3.481517859,763.3275277,7.132993162,3.520620726,2.154039102,2.154039102,1.228008066,1.228008066,0.639519551,0.639519551,-1.84,3.073985153,11.93861058,13.24876538,35.29657781,0.0,0.0,24.16967483,6.875840478,0.0,67.04293901,0.0,23.97375154,-1.66328188,-3.694683248,-5.941495902,0.272727273,15,0,0,1,1,1,51.564,0,0,0,1,0,0,0,3,0,8,0,1,2,0,0,2
*CCOC(=O)/C=C/C(=O)O*,-10.0,0.791264527,142.11,136.062,54,,,,,1.8,2.5,3.1,,,,,,5.064203,390.0288741,4.632993162,2.020620726,1.029039102,1.029039102,0.410352885,0.410352885,0.173926442,0.173926442,-1.32,2.082332362,11.93861058,6.875840478,12.10414349,0.0,0.0,12.10414349,6.875840478,0.0,37.47757979,0.0,22.24515664,0.0,-2.164185091,-5.107764983,0.333333333,10,0,0,0,0,0,30.998,0,0,0,0,0,0,0,2,2,2,0,1,2,0,0,3
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,-26.0,1.57652781,396.612,352.26,164,,,,,0.607142857,1.0,1.464285714,,,,,,7.820113279,2097.164454,13.63299316,6.520620726,3.279039102,3.279039102,1.523883921,1.523883921,0.724957479,0.724957479,-1.06,3.502649395,11.93861058,134.3343385,0.0,0.0,0.0,0.0,6.875840478,0.0,152.8319343,0.0,25.27335877,0.0,0.0,-8.36423697,0.916666667,28,0,0,0,0,0,114.198,0,0,0,0,0,0,0,22,0,2,0,1,2,0,0,2
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,-17.0,1.64662282,452.72,400.304,188,,,,,0.53125,0.875,1.28125,,,,,,7.977113962,2513.313109,15.63299316,7.520620726,3.779039102,3.779039102,1.773883921,1.773883921,0.849957479,0.849957479,-1.06,3.936279892,11.93861058,159.8260381,0.0,0.0,0.0,0.0,6.875840478,0.0,178.3236339,0.0,25.66439501,0.0,0.0,-8.452620289,0.928571429,32,0,0,0,0,0,132.666,0,0,0,0,0,0,0,26,0,2,0,1,2,0,0,2
*CCCCCCOC(=O)CCCCC(=O)O*,-69.0,1.344386582,228.288,208.128,92,,,,,1.0625,1.75,2.4375,,,,,,6.657407298,925.4524567,7.632993162,3.520620726,1.779039102,1.779039102,0.773883921,0.773883921,0.349957479,0.349957479,-1.06,2.247605051,11.93861058,57.85923969,0.0,0.0,0.0,0.0,6.875840478,0.0,76.35683551,0.0,24.26259854,0.0,0.0,-7.357915584,0.833333333,16,0,0,0,0,0,58.794,0,0,0,0,0,0,0,10,0,2,0,1,2,0,0,2
*CCCCCCC(=O)O*,-14.0,1.12799119,128.171,116.075,52,,,,,1.666666667,2.444444444,3.111111111,,,,,,6.304135315,470.5198844,4.316496581,1.90824829,0.912457479,0.912457479,0.352062073,0.352062073,0.144781036,0.144781036,-0.53,1.025322588,5.969305288,38.74046498,0.0,0.0,0.0,0.0,6.875840478,0.0,44.70977027,0.0,11.48109958,0.0,0.0,-2.656394873,0.857142857,9,0,0,0,0,0,33.984,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1
*CCCCCCCCCCCCCCC(=O)O*,-22.1,1.469004379,240.387,212.163,100,,,,,0.882352941,1.294117647,1.705882353,,,,,,7.58999574,1182.765229,8.316496581,3.90824829,1.912457479,1.912457479,0.852062073,0.852062073,0.394781036,0.394781036,-0.53,1.906445165,5.969305288,89.7238642,0.0,0.0,0.0,0.0,6.875840478,0.0,95.69316948,0.0,11.94725855,0.0,0.0,-3.073038926,0.933333333,17,0,0,0,0,0,70.92,0,0,0,0,0,0,0,14,0,1,0,0,1,0,0,1
*CCCCCCCCCCCCC(=O)O*,-36.0,1.414789746,212.333,188.141,88,,,,,1.0,1.466666667,1.933333333,,,,,,7.380047897,996.002399,7.316496581,3.40824829,1.662457479,1.662457479,0.727062073,0.727062073,0.332281036,0.332281036,-0.53,1.685269922,5.969305288,76.97801439,0.0,0.0,0.0,0.0,6.875840478,0.0,82.94731968,0.0,11.87568165,0.0,0.0,-3.011374185,0.923076923,15,0,0,0,0,0,61.686,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,1
*CCCCCCCCCCC(=O)O*,-46.05,1.345597569,184.279,164.119,76,,,,,1.153846154,1.692307692,2.230769231,,,,,,7.115343941,814.3787724,6.316496581,2.90824829,1.412457479,1.412457479,0.602062073,0.602062073,0.269781036,0.269781036,-0.53,1.464474671,5.969305288,64.23216459,0.0,0.0,0.0,0.0,6.875840478,0.0,70.20146988,0.0,11.7829716,0.0,0.0,-2.930261247,0.909090909,13,0,0,0,0,0,52.452,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,1
*CCCCC(=O)O*,-66.0,0.942233088,100.117,92.053,40,,,,,2.142857143,3.0,3.571428571,,,,,,5.634111083,311.5276241,3.316496581,1.40824829,0.662457479,0.662457479,0.227062073,0.227062073,0.082281036,0.082281036,-0.53,0.808906464,5.969305288,25.99461518,0.0,0.0,0.0,0.0,6.875840478,0.0,31.96392047,0.0,11.21040108,0.0,0.0,-2.398370181,0.8,7,0,0,0,0,0,24.75,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,1
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,77.8,1.350384415,226.272,208.128,90,,,,,1.375,2.0,2.625,,,,,,3.809669471,905.0381981,7.632993162,3.770620726,2.149829914,2.149829914,1.11447703,1.11447703,0.597852885,0.597852885,-0.9,2.436693696,12.25546581,63.14343526,0.0,0.0,0.0,0.0,0.0,0.0,75.39890108,0.0,24.47725945,0.0,0.0,0.0,0.833333333,16,0,1,0,0,1,56.696,0,0,0,0,0,0,0,8,2,2,0,1,2,0,0,2
*CCCC(=O)O*,1.5,0.812131047,86.09,80.042,34,,,,,2.5,3.333333333,3.833333333,,,,,,5.176027067,236.4762284,2.816496581,1.15824829,0.537457479,0.537457479,0.164562073,0.164562073,0.051031036,0.051031036,-0.53,0.702861032,5.969305288,19.62169028,0.0,0.0,0.0,0.0,6.875840478,0.0,25.59099557,0.0,11.01326389,0.0,0.0,-2.203680556,0.75,6,0,0,0,0,0,20.133,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1
*CC(=O)O*,45.0,0.409699074,58.036,56.02,22,,,,,3.25,4.0,4.0,,,,,,3.823378455,98.70165767,1.816496581,0.65824829,0.287457479,0.287457479,0.0,0.0,0.0,0.0,-0.53,0.505725462,5.969305288,6.875840478,0.0,0.0,0.0,0.0,6.875840478,0.0,12.84514577,0.0,10.36111111,0.0,0.0,-1.539930556,0.5,4,0,0,0,0,0,10.899,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
*CCOC(=O)c1ccc(C(=O)O*)c2ccccc12,64.0,0.513013983,242.23,232.15,90,,,,,1.222222222,1.833333333,2.388888889,,,,,,3.02763072,1083.538166,8.632993162,4.520620726,3.029039102,3.029039102,2.05197703,2.05197703,1.341066106,1.341066106,-2.36,4.086701102,22.711059,6.875840478,47.38141523,0.0,0.0,36.25451225,6.875840478,10.77244843,83.52729996,0.0,25.01194766,-1.448579814,-4.795079168,-5.447096155,0.142857143,18,0,0,2,2,2,64.453,0,0,0,2,1,0,0,2,0,12,0,1,2,0,0,2
*CCOC(=O)c1cccc2c(C(=O)O*)cccc12,78.0,0.513013983,242.23,232.15,90,,,,,1.222222222,1.833333333,2.388888889,,,,,,3.023935451,1083.538166,8.632993162,4.520620726,3.029039102,3.029039102,2.05197703,2.05197703,1.341066106,1.341066106,-2.36,4.086701102,22.711059,6.875840478,47.38141523,0.0,0.0,36.25451225,6.875840478,10.77244843,83.52729996,0.0,25.01194766,-1.448579814,-4.795079168,-5.447096155,0.142857143,18,0,0,2,2,2,64.453,0,0,0,2,1,0,0,2,0,12,0,1,2,0,0,2
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)c2)cc1,282.5,0.177049163,448.43,432.302,164,,,,,0.823529412,1.411764706,2.058823529,,,,,,1.607906066,2295.360641,16.44948974,9.087117307,6.155931089,6.155931089,4.042400053,4.042400053,2.597167281,2.597167281,-4.71,8.910865089,23.97428293,6.103966388,124.4959568,11.49902367,15.54009298,96.67869932,0.0,0.0,154.4434112,11.62981856,39.59342619,-3.69026531,-13.41507585,0.0,0.035714286,34,1,1,4,4,5,121.5145,0,0,0,4,1,0,0,0,0,28,0,1,3,0,0,3
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,279.0,0.1935081,448.43,432.302,164,,,,,0.794117647,1.323529412,1.911764706,,,,,,1.567717235,2266.110641,16.44948974,9.087117307,6.155931089,6.155931089,4.042400053,4.042400053,2.565917281,2.565917281,-4.71,8.910865089,23.97428293,6.103966388,124.4959568,11.49902367,15.54009298,96.67869932,0.0,0.0,154.4434112,11.62981856,39.28483587,-3.551739829,-13.33659534,0.0,0.035714286,34,1,1,4,4,5,121.5145,0,0,0,4,1,0,0,0,0,28,0,1,3,0,0,3
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,269.5,0.515695704,480.519,460.359,176,,,,,0.675675676,1.216216216,1.783783784,,,,,,1.865040762,2684.500626,18.13299316,10.27062073,7.399829914,7.399829914,5.455070139,5.455070139,3.981164957,3.981164957,-4.96,8.856114747,12.25546581,5.414990469,154.2290831,22.62592665,9.843390349,120.8483742,0.0,11.12690298,194.525466,0.0,26.02687559,-9.348763555,-19.81259666,0.0,0.03030303,37,0,1,5,5,6,140.105,0,0,0,5,3,0,0,0,0,33,0,0,2,0,0,2
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,178.5,0.611014584,386.447,364.271,146,,,,,0.931034483,1.517241379,2.068965517,,,,,,2.69214992,2005.153909,14.13299316,7.520620726,5.399829914,5.399829914,3.432132211,3.432132211,1.975430475,1.975430475,-3.4,5.818496485,12.25546581,32.82255894,93.80489603,11.49902367,9.843390349,60.42418708,0.0,0.0,150.3819444,0.0,25.50678822,-11.78083239,-12.9910615,-15.44919977,0.2,29,0,0,3,3,3,110.845,0,0,0,3,0,0,4,0,0,21,0,0,2,0,0,2
*Oc1cccc(OC(=O)c2cccc(C(*)=O)c2)c1,147.0,0.288050412,240.214,232.15,88,,,,,1.111111111,1.833333333,2.611111111,,,,,,2.684107175,1027.866702,8.632993162,4.520620726,2.899829914,2.899829914,1.705070139,1.705070139,1.00199829,1.00199829,-2.62,4.570087604,12.25546581,0.0,59.46625264,11.49902367,9.843390349,48.33934966,0.0,0.0,77.47123029,5.749511833,24.4135583,-1.146543,-5.187540083,0.0,0.0,18,0,0,2,2,2,62.801,0,0,0,2,0,0,0,0,0,14,0,0,2,0,0,2
*CCOC(=O)c1ccccc1C(=O)O*,96.5,0.735643424,192.17,184.106,72,,,,,1.5,2.142857143,2.714285714,,,,,,3.585056427,703.3241495,6.632993162,3.270620726,2.029039102,2.029039102,1.23947703,1.23947703,0.716066106,0.716066106,-1.84,3.084057397,11.93861058,6.875840478,35.29657781,0.0,0.0,24.16967483,6.875840478,0.0,60.67001411,0.0,24.11530782,-1.597518424,-3.214302131,-5.312146597,0.2,14,0,0,1,1,1,46.947,0,0,0,1,0,0,0,2,0,8,0,1,2,0,0,2
*CC#CCOC(=O)CCCCCCCCC(=O)O*,-26.5,1.125400254,252.31,232.15,100,,,,,1.055555556,1.666666667,2.277777778,,,,,,6.864011749,1053.617701,8.632993162,4.020620726,2.029039102,2.029039102,0.898883921,0.898883921,0.412457479,0.412457479,-1.5,2.818933333,11.93861058,57.85923969,0.0,11.84086864,0.0,0.0,6.875840478,0.0,76.35683551,0.0,24.26683632,0.0,0.0,-5.523627863,0.714285714,18,0,0,0,0,0,66.57,0,0,0,0,0,0,0,10,0,4,0,1,2,0,0,2
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2cccc3ccccc23)cc1,56.0,0.285693952,465.549,438.333,176,,,,,0.8,1.428571429,2.114285714,,,,,,2.121271362,2602.118757,17.08020676,9.191441119,6.031694559,6.031694559,3.945972113,3.945972113,2.517454736,2.517454736,-4.12,6.972899598,28.27419416,32.36754008,101.7631836,11.49902367,14.74330008,90.63628061,6.875840478,10.77244843,180.4629268,4.899909731,29.36192262,-4.126736344,-18.46650344,-7.272581824,0.2,35,0,0,4,4,4,137.37,1,2,1,4,1,1,0,6,0,24,0,0,2,1,0,2
*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2ccc(Oc3ccccc3)cc2)cc1,78.0,0.390479677,507.586,478.354,192,,,,,0.710526316,1.263157895,1.868421053,,,,,,2.060540736,2718.457047,18.48845505,9.84968941,6.292004922,6.292004922,3.923318704,3.923318704,2.399337555,2.399337555,-4.58,7.727783922,17.50174573,32.36754008,113.848021,22.99804733,19.48016303,102.721118,6.875840478,0.0,198.1742491,0.0,29.08314627,-4.387557469,-21.44783658,-7.313104751,0.1875,38,0,0,4,4,4,146.38,1,2,1,4,0,1,0,6,0,26,0,0,2,1,0,2
*CC(O)COc1ccc(C2(C)CC(C)(C)c3cc(O*)ccc32)cc1,120.0,0.827695968,324.42,300.228,126,,,,,1.416666667,2.25,2.916666667,,,,,,2.786381235,1668.632581,11.72474487,6.316496581,4.816496581,4.816496581,3.137414957,3.137414957,2.182238515,2.182238515,-2.0,3.8808,0.0,50.7144407,58.98728543,11.49902367,9.843390349,42.29693095,6.875840478,0.0,127.759735,0.0,0.0,-12.40586756,-9.824515827,-18.90524306,0.428571429,24,0,1,2,2,3,93.9178,0,0,0,2,1,0,3,3,1,14,1,0,0,0,0,0
*OC(F)(F)COC(=O)c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(C(=O)OCC(*)(F)F)c2)c1,30.0,1.810766767,534.302,522.206,196,,,,,0.805555556,1.222222222,1.611111111,,,,,,2.929235564,1745.357422,16.32088618,8.318691382,5.983529419,5.983529419,3.558319017,3.558319017,2.009503092,2.009503092,-3.36,14.3972516,11.93861058,30.30162176,70.59315563,0.0,0.0,48.33934966,0.0,0.0,125.9513584,0.0,24.95566883,-10.33688666,-17.41264587,-8.757271573,0.333333333,36,0,0,2,2,2,97.163,0,0,0,2,0,0,0,2,0,19,0,2,2,0,10,2
*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,266.0,0.118111958,590.682,564.474,216,,,,,0.456521739,0.956521739,1.565217391,,,,,,1.458234717,3796.249974,22.71092377,12.96092377,8.901851316,8.901851316,6.079325471,6.079325471,4.126928964,4.126928964,-6.26,10.67679511,34.0690605,0.0,157.1028864,56.50923279,21.73693655,157.1028864,0.0,55.31703532,229.9012683,17.77991136,8.631250332,-5.366525367,-21.63957893,0.0,0.0,46,0,0,6,8,8,185.652,2,0,0,6,2,0,0,0,0,42,0,0,0,0,0,0
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)c(-c6ccccc6)c5c4)cc3c(-c3ccccc3)c2-c2ccccc2)cc1,345.0,0.043531117,650.781,620.541,238,,,,,0.411764706,0.843137255,1.352941176,,,,,,1.538056273,4371.172889,25.30267548,14.55267548,10.14154095,10.14154095,7.22038058,7.22038058,5.175947844,5.175947844,-6.84,11.6139642,34.0690605,0.0,181.2725612,67.26401509,17.00007359,181.2725612,0.0,77.57084128,270.3424262,12.26321064,9.061897702,-8.751454368,-28.19601301,0.0,0.0,51,0,0,7,9,9,210.008,2,0,0,7,2,0,0,0,0,48,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,305.0,0.07887819,742.878,708.606,272,,,,,0.362068966,0.75862069,1.275862069,,,,,,1.41138699,5007.573235,28.71092377,16.46092377,11.40185132,11.40185132,8.00362887,8.00362887,5.669634062,5.669634062,-7.82,13.39726984,34.0690605,0.0,205.4422361,78.76303875,21.73693655,205.4422361,0.0,77.57084128,306.0111247,12.26321064,9.040753056,-10.13529348,-34.25493778,0.0,0.0,58,0,0,8,10,10,236.524,2,0,0,8,2,0,0,0,0,54,0,0,0,0,0,0
*c1ccc(-c2ccc(-c3nc4ccccc4c(-c4ccc(Oc5ccc(-c6c(-c7ccccc7)c(*)nc7ccccc67)cc5)cc4)c3-c3ccccc3)cc2)cc1,345.0,0.026428468,726.879,692.607,266,,,,,0.350877193,0.754385965,1.315789474,,,,,,1.318304021,4982.079311,28.30267548,16.30267548,11.39154095,11.39154095,8.09538058,8.09538058,5.687416808,5.687416808,-7.62,12.97546312,34.0690605,0.0,205.4422361,78.39091807,17.00007359,205.4422361,0.0,88.69774427,300.0755525,17.82666213,8.915135561,-10.90221748,-33.31482122,0.0,0.0,57,0,0,8,10,10,235.444,2,0,0,8,2,0,0,0,0,54,0,0,0,0,0,0
*c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,326.0,0.161143203,574.683,548.475,210,,,,,0.466666667,0.933333333,1.533333333,,,,,,1.382558036,3771.793548,22.30267548,12.80267548,8.891540953,8.891540953,6.171077181,6.171077181,4.144711709,4.144711709,-6.06,10.25254556,34.0690605,0.0,157.1028864,56.1371121,17.00007359,157.1028864,0.0,66.4439383,212.5370532,34.77200577,8.519061294,-6.179925132,-21.01207099,0.0,0.0,45,0,0,6,8,8,184.572,2,0,0,6,2,0,0,0,0,42,0,0,0,0,0,0
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)c(C(C)C)c3)cc2)cc1C,149.0,0.346670994,356.421,336.261,134,,,,,1.0,1.592592593,2.185185185,,,,,,2.439740651,1886.919486,13.22474487,7.112372436,4.987372436,4.987372436,3.186341399,3.186341399,1.880155182,1.880155182,-3.2,5.414905201,17.63285696,26.44963404,93.80489603,5.749511833,11.17289446,60.42418708,0.0,0.0,137.5705318,6.066367068,27.63404024,-6.464761521,-11.46347925,-10.40076683,0.166666667,27,0,0,3,3,3,105.279,0,0,0,3,0,0,3,0,1,20,0,0,2,0,0,2
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(C(C)C)c3)c2)cc1C,147.0,0.364757018,356.421,336.261,134,,,,,1.037037037,1.703703704,2.37037037,,,,,,2.521094226,1916.169486,13.22474487,7.112372436,4.987372436,4.987372436,3.186341399,3.186341399,1.911405182,1.911405182,-3.2,5.414905201,17.63285696,26.44963404,93.80489603,5.749511833,11.17289446,60.42418708,0.0,0.0,137.5705318,6.066367068,27.97514173,-6.72544319,-11.53074495,-10.47091403,0.166666667,27,0,0,3,3,3,105.279,0,0,0,3,0,0,3,0,1,20,0,0,2,0,0,2
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(C(C)C)c3)c2)cc1CC,136.0,0.390068809,370.448,348.272,140,,,,,1.107142857,1.785714286,2.464285714,,,,,,2.540370028,2018.761654,13.72474487,7.362372436,5.112372436,5.112372436,3.311341399,3.311341399,1.9994207,1.9994207,-3.2,5.443499287,17.63285696,32.82255894,93.80489603,5.749511833,11.17289446,60.42418708,0.0,0.0,150.0098238,0.0,28.21808074,-7.26226116,-12.27303982,-10.89388662,0.2,28,0,0,3,3,3,109.92,0,0,0,3,0,0,3,1,1,20,0,0,2,0,0,2
*Oc1c(C(C)C)cc(C(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1C(C)C,132.0,0.044748091,384.475,360.283,146,,,,,0.896551724,1.448275862,1.965517241,,,,,,2.777478339,2009.993794,14.22474487,7.612372436,5.362372436,5.362372436,3.487372436,3.487372436,2.169717254,2.169717254,-3.2,5.482245961,17.63285696,39.19548384,93.80489603,5.749511833,11.17289446,60.42418708,0.0,0.0,150.3163816,6.066367068,28.46101976,-8.684575716,-11.66970941,-16.15499957,0.230769231,29,0,0,3,3,3,114.631,0,0,0,3,0,0,4,0,2,20,0,0,2,0,0,2
*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(CC)c3)c2)cc1CC,126.0,0.224443809,356.421,336.261,134,,,,,0.962962963,1.555555556,2.222222222,,,,,,2.499741681,1933.679261,13.22474487,7.112372436,4.862372436,4.862372436,3.186341399,3.186341399,1.9369207,1.9369207,-3.2,5.414905201,17.63285696,26.44963404,93.80489603,5.749511833,11.17289446,60.42418708,0.0,0.0,137.5705318,6.066367068,27.97514173,-6.72544319,-11.39043174,-6.890101207,0.166666667,27,0,0,3,3,3,105.209,0,0,0,3,0,0,2,2,0,20,0,0,2,0,0,2
*Oc1ccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,150.0,0.049609371,380.488,352.264,148,,,,,0.857142857,1.285714286,1.75,,,,,,2.742042209,1948.354987,13.61917206,7.006799627,4.110249667,4.110249667,2.216231631,2.216231631,1.234312761,1.234312761,-2.82,4.664497333,29.25549908,57.35632411,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,145.2539443,6.066367068,26.66735678,-2.553891146,-7.920146795,0.0,0.391304348,28,0,0,2,2,2,111.9584,0,2,2,2,0,0,0,9,0,14,0,0,2,2,0,2
*Oc1cccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)c1,110.0,0.049190013,380.488,352.264,148,,,,,0.928571429,1.5,2.107142857,,,,,,2.747499861,1977.604987,13.61917206,7.006799627,4.110249667,4.110249667,2.216231631,2.216231631,1.257134534,1.257134534,-2.82,4.664497333,29.25549908,57.35632411,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,145.2539443,6.066367068,26.69666615,-2.511338437,-7.83971437,0.0,0.391304348,28,0,0,2,2,2,111.9584,0,2,2,2,0,0,0,9,0,14,0,0,2,2,0,2
*Oc1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(*)cc2)cc1,180.0,0.007057337,338.407,316.231,130,,,,,0.96,1.44,1.92,,,,,,2.683399912,1644.517176,12.11917206,6.256799627,3.735249667,3.735249667,2.028731631,2.028731631,1.140562761,1.140562761,-2.82,4.469897664,29.25549908,38.23754941,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,126.1351696,6.066367068,26.42117846,-2.386408619,-7.312721536,0.0,0.3,25,0,0,2,2,2,98.1074,0,2,2,2,0,0,0,6,0,14,0,0,2,2,0,2
*Oc1cccc(NC(=O)CCCCCCC(=O)Nc2ccc(*)cc2)c1,140.0,0.007711898,338.407,316.231,130,,,,,1.04,1.68,2.32,,,,,,2.690395697,1673.767176,12.11917206,6.256799627,3.735249667,3.735249667,2.028731631,2.028731631,1.163384534,1.163384534,-2.82,4.469897664,29.25549908,38.23754941,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,126.1351696,6.066367068,26.45224469,-2.343405818,-7.238048342,0.0,0.3,25,0,0,2,2,2,98.1074,0,2,2,2,0,0,0,6,0,14,0,0,2,2,0,2
*Oc1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,160.0,0.032795321,366.461,340.253,142,,,,,0.888888889,1.333333333,1.814814815,,,,,,2.72393634,1846.345388,13.11917206,6.756799627,3.985249667,3.985249667,2.153731631,2.153731631,1.203062761,1.203062761,-2.82,4.59395243,29.25549908,50.98339921,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,138.8810194,6.066367068,26.59665891,-2.505524784,-7.741988078,0.0,0.363636364,27,0,0,2,2,2,107.3414,0,2,2,2,0,0,0,8,0,14,0,0,2,2,0,2
*Oc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)c1,125.0,0.032312376,366.461,340.253,142,,,,,0.962962963,1.555555556,2.185185185,,,,,,2.729848763,1875.595388,13.11917206,6.756799627,3.985249667,3.985249667,2.153731631,2.153731631,1.225884534,1.225884534,-2.82,4.59395243,29.25549908,50.98339921,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,138.8810194,6.066367068,26.62642137,-2.462855063,-7.663160999,0.0,0.363636364,27,0,0,2,2,2,107.3414,0,2,2,2,0,0,0,8,0,14,0,0,2,2,0,2
*Oc1ccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)cc1,180.0,0.030935125,324.38,304.22,124,,,,,1.0,1.5,2.0,,,,,,2.66087446,1544.756193,11.61917206,6.006799627,3.610249667,3.610249667,1.966231631,1.966231631,1.109312761,1.109312761,-2.82,4.418927299,29.25549908,31.86462451,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,119.7622447,6.066367068,26.30960225,-2.311799632,-7.050611419,0.0,0.263157895,24,0,0,2,2,2,93.4904,0,2,2,2,0,0,0,5,0,14,0,0,2,2,0,2
*Oc1cccc(NC(=O)CCCCCC(=O)Nc2ccc(*)cc2)c1,130.0,0.031706698,324.38,304.22,124,,,,,1.083333333,1.75,2.416666667,,,,,,2.668516564,1574.006193,11.61917206,6.006799627,3.610249667,3.610249667,1.966231631,1.966231631,1.132134534,1.132134534,-2.82,4.418927299,29.25549908,31.86462451,48.33934966,5.749511833,21.79252117,48.33934966,2.823684157,0.0,119.7622447,6.066367068,26.34162117,-2.268556293,-6.978668518,0.0,0.263157895,24,0,0,2,2,2,93.4904,0,2,2,2,0,0,0,5,0,14,0,0,2,2,0,2
